68.216								
42.699	128	right	2999	91	2420	40	100	0
42.782	129	center	2956	174	2581	40	100	0
42.865	130	center	2945	213	2606	40	100	20
42.948	131	left	966	177	2833	40	100	70
43.031	132	left	615	174	2455	40	100	70
43.114	133	left	684	109	2273	40	0	70
43.197	134	left	1016	105	2523	40	0	70
43.28	135	center	2602	161	2370	40	0	70
43.363	136	center	2897	120	2996	40	30	70
43.446	137	left	3013	231	3032	40	0	70
43.529	138	center	2316	173	2324	40	0	70
43.612	139	right	2872	180	1701	40	80	70
43.695	140	right	2261	97	1253	40	100	0
43.778	141	right	2409	168	1356	40	100	0
43.861	142	right	2805	93	1290	40	100	0
43.944	143	right	2971	151	2369	40	100	0
44.027	144	right	3005	175	2660	40	100	0
44.11	145	center	2934	108	3046	40	100	0
44.193	146	left	2846	207	3094	40	100	40
44.276	147	left	2902	197	3059	40	0	70
44.359	148	center	2943	184	2955	40	0	70
44.442	149	right	2947	174	2969	40	10	0
44.525	150	center	2577	166	2851	40	90	0
44.608	151	center	2822	203	2624	40	100	60
44.691	152	center	2843	175	2911	40	100	70
44.774	153	center	2843	178	2906	40	100	70
44.857	154	center	2727	227	2621	40	100	70
44.94	155	left	2315	160	2830	40	0	70
45.023	156	right	2820	169	2260	40	0	70
45.106	157	right	3037	67	432	40	70	0
45.189	158	right	2639	87	295	40	100	0
45.272	159	right	2930	103	1183	40	100	0
45.355	160	right	2672	93	2202	40	100	0
45.438	161	right	3043	174	2021	40	100	0
45.521	162	right	3087	167	2359	40	100	0
45.604	163	center	3100	173	2992	40	100	0
45.687	164	center	2945	170	2689	40	100	40
45.77	165	center	2648	182	2253	40	100	70
45.853	166	center	2420	180	2463	40	100	70
45.936	167	right	2822	108	2366	40	100	70
46.019	168	left	2299	94	2889	40	100	0
46.102	169	left	1652	153	2586	40	0	50
46.185	170	left	1532	158	2892	40	0	70
46.268	171	center	2630	170	3050	40	0	70
46.351	172	center	2885	179	2774	40	20	70
46.434	173	center	2380	203	2631	40	100	70
46.517	174	right	2813	235	1355	40	100	70
46.6	175	right	2964	173	908	40	100	0
46.683	176	right	2478	170	1386	40	100	0
46.766	177	right	2726	97	1162	40	100	0
46.849	178	right	2975	185	1378	40	100	0
46.932	179	right	3053	184	1996	40	100	0
47.015	180	center	3033	176	3082	40	100	0
47.098	181	right	3048	227	2450	40	100	50
47.181	182	right	2713	93	2244	40	100	0
47.264	183	right	2968	87	2655	40	100	0
47.347	184	right	3061	87	2673	40	100	0
47.43	185	right	2663	84	2613	40	100	0
47.513	186	left	1823	78	2669	40	100	0
47.596	187	left	1046	134	2266	40	0	40
