15.068								
25.631	128	center	2829	195	2897	40	100	70
25.714	129	center	2935	215	2655	40	100	70
25.797	130	right	2995	148	2519	40	100	70
25.88	131	right	2734	136	1106	40	100	0
25.963	132	right	2951	179	1127	40	100	0
26.046	133	right	2819	96	1356	40	100	0
26.129	134	center	2428	90	2262	40	100	0
26.212	135	center	2761	216	2777	40	100	70
26.295	136	center	2324	143	3121	40	100	70
26.378	137	right	2905	123	2558	40	100	0
26.461	138	right	2937	188	1459	40	100	0
26.544	139	right	2914	186	2600	40	100	0
26.627	140	center	2674	189	2905	40	100	0
26.71	141	right	2894	156	2033	40	100	70
26.793	142	right	2764	95	2768	40	100	0
26.876	143	center	2921	186	2192	40	100	70
26.959	144	center	3055	218	2808	40	100	70
27.042	145	center	3079	211	2673	40	100	70
27.125	146	right	2876	205	2834	40	100	70
27.208	147	center	2860	157	2644	40	100	0
27.291	148	center	2898	229	3095	40	100	70
27.374	149	right	3095	191	2835	40	100	0
27.457	150	left	2924	93	2827	40	100	0
27.54	151	center	2994	152	2928	40	0	70
27.623	152	right	2358	195	911	40	100	70
27.706	153	right	1995	161	1104	40	100	0
27.789	154	right	1949	100	1101	40	100	0
27.872	155	right	1926	103	929	40	100	0
27.955	156	right	1917	102	948	40	100	0
28.038	157	right	1931	99	900	40	100	0
28.121	158	right	1988	175	1070	40	100	0
28.204	159	right	1872	95	526	40	100	0
28.287	160	right	1884	160	319	38	100	0
28.37	161	right	1965	153	1075	37	100	0
28.453	162	right	1994	165	900	37	100	0
28.536	163	right	1989	140	1006	36	100	0
28.619	164	left	2002	85	2913	36	100	0
28.702	165	left	2191	149	2956	35	0	70
28.785	166	left	2137	140	2726	34	0	70
28.868	167	right	2038	126	753	35	100	0
28.951	168	right	2107	90	967	34	100	0
29.034	169	right	2407	91	1056	34	100	0
29.117	170	right	1962	87	1027	33	100	0
29.2	171	center	2028	88	1766	32	100	0
29.283	172	left	2104	95	2705	32	100	70
29.366	173	left	2312	216	3019	31	100	70
29.449	174	center	2121	133	1910	31	0	70
29.532	175	right	2247	215	1535	30	100	70
29.615	176	right	2181	109	1438	29	100	0
29.698	177	right	2163	117	1261	28	100	0
29.781	178	right	2128	120	1243	28	100	0
29.864	179	right	2168	196	1533	27	100	0
29.947	180	right	2137	177	1276	26	100	0
30.03	181	right	2013	98	1216	26	100	0
30.113	182	left	2020	165	2253	25	100	0
30.196	183	left	2037	145	2845	25	0	70
30.279	184	left	1998	133	2579	25	0	70
30.362	185	right	2000	133	1290	25	0	70
