20.088								
30.651	128	right	2217	183	1190	40	100	0
30.734	129	right	2079	94	1140	40	100	0
30.817	130	center	2440	95	2938	40	100	0
30.9	131	center	2632	107	3067	38	100	70
30.983	132	center	2598	186	3079	38	100	70
31.066	133	center	2444	149	2481	37	100	70
31.149	134	right	2072	128	1484	36	100	70
31.232	135	right	1989	87	674	35	100	0
31.315	136	right	2077	168	1274	34	100	0
31.398	137	right	2438	181	1083	34	100	0
31.481	138	right	2043	80	978	33	100	0
31.564	139	center	1984	173	1926	32	100	0
31.647	140	center	2054	175	2544	32	100	70
31.73	141	center	2104	143	2547	32	100	70
31.813	142	right	2067	194	1564	31	100	70
31.896	143	right	2121	206	1098	30	100	0
31.979	144	right	2083	192	1286	29	100	0
32.062	145	right	2068	184	1304	28	100	0
32.145	146	right	2038	177	1432	27	100	0
32.228	147	right	2050	168	1393	27	100	0
32.311	148	center	2018	91	1733	26	100	0
32.394	149	center	2027	92	2821	26	100	70
32.477	150	center	2223	220	2658	25	100	70
32.56	151	center	2214	217	2801	25	100	70
32.643	152	center	2242	206	2424	24	100	70
32.726	153	right	2143	127	1250	23	100	70
32.809	154	right	2159	92	1024	21	100	0
32.892	155	right	2150	182	1340	20	100	0
32.975	156	right	2079	100	1143	19	0	0
33.058	157	right	2063	86	1322	19	0	0
33.141	158	right	2066	86	1138	19	0	0
33.224	159	right	2066	87	1122	19	0	0
33.307	160	right	2063	86	1112	19	0	0
33.39	161	right	2063	82	1108	19	0	0
33.473	162	right	2062	82	1106	19	0	0
33.556	163	right	2061	85	1104	19	0	0
33.639	164	right	2060	84	1101	19	0	0
33.722	165	right	2063	86	1100	19	0	0
33.805	166	right	2060	85	1100	19	0	0
33.888	167	right	2060	84	1098	19	0	0
33.971	168	right	2061	83	1096	19	0	0
34.054	169	right	2060	84	1095	19	0	0
34.137	170	right	2060	86	1094	19	0	0
34.22	171	right	2060	83	1093	19	0	0
34.303	172	right	2057	85	1090	19	0	0
34.386	173	right	2061	84	1090	19	0	0
34.469	174	right	2059	82	1087	19	0	0
34.552	175	right	2058	83	1085	19	0	0
34.635	176	right	2059	83	1088	19	0	0
34.718	177	right	2058	84	1085	19	0	0
34.801	178	right	2058	82	1086	19	0	0
34.884	179	right	2058	84	1083	19	0	0
34.967	180	right	2057	83	1083	19	0	0
35.05	181	right	2058	84	1082	19	0	0
35.133	182	right	2057	84	1080	19	0	0
35.216	183	right	2056	84	1079	19	0	0
35.299	184	right	2056	83	1079	19	0	0
35.382	185	right	2055	85	1079	19	0	0
35.465	186	right	2056	83	1079	19	0	0
35.548	187	right	2055	78	1077	19	0	0
35.631	188	right	2054	85	1077	19	0	0
35.714	189	right	2055	84	1075	19	0	0
35.797	190	right	2055	83	1074	19	0	0
35.88	191	right	2054	83	1073	19	0	0
35.963	192	right	2053	86	1074	19	0	0
36.046	193	right	2054	84	1075	19	0	0
36.129	194	right	2053	85	1072	19	0	0
36.212	195	right	2053	83	1074	19	0	0
36.295	196	right	2054	86	1070	19	0	0
36.378	197	right	2052	85	1073	19	0	0
36.461	198	right	2053	83	1070	19	0	0
36.544	199	right	2053	86	1070	19	0	0
36.627	200	right	2052	83	1070	19	0	0
36.71	201	right	2050	85	1069	19	0	0
36.793	202	right	2050	83	1067	19	0	0
36.876	203	right	2050	83	1067	19	0	0
36.959	204	right	2050	83	1067	19	0	0
37.042	205	right	2051	84	1067	19	0	0
37.125	206	right	2050	84	1066	19	0	0
